		2021-12-28	Wtorek	Siłownia	90											Nogi + rehabilitacja
		2022-11-06	Niedziela	Bieganie	55	20	171	182					448	04:24	11,1	GPK 11	Prawie nie czuję stopy po rehabilitacji, traciłem dużo na zbiegach, nadrabiałem na podbiegach, 3 open, bardzo mocno boli mnie przyczep prawego uda do miednicy	
		2022-11-06	Niedziela	Rower	55								100	26	24	Dojazd na zawody i na dekorację		
		2022-11-06	Niedziela 	Siłownia	55											Ręce + core 		
		2022-11-07	Poniedziałek 	Siłownia	60	25										Nogi	Dzień po zawodach ze stopą jest prawie idealnie
		2022-11-08	Wtorek	Rower	70	120	125	147	82	228		52	382	26,1	30	Rege po lasku 	REHABILITACJA - biodro - jest źle, nie poprawiło się od zawodów	
		2022-11-09	Środa	Siłownia	90	20										Nogi + dynamika + ręce		
		2022-11-12	Sobota	Rower	120	30	101	137	69	134		31	540	19,3	39	Rege z Anią	Z biodrem jest nadal źle	
		2022-11-13	Niedziela 	Siłownia	50	30										Łydki + dynamika		
		2022-11-13	Niedziela	Pływanie	50										1200	Technika (czucie wody + 6x25nogi) 	Znowu najszybsza 50tka ever - 42s	
		2022-11-14	Poniedziałek 	Siłownia	75	80										Nogi + ręce	Trochę czuję stopę po wczoraj, REHABILITACJA - biodro
		2022-11-16	Środa	Siłownia	80	120										Nogi + dynamika + ręce	Dynamika bardzo dobrze, trochę czuję stopę wieczorem, cały czas czuję stopy	
		2022-11-18	Piątek 	Pływanie	50	70									1200	Technika (czucie wody + 6x25nogi) 	Najszybsze 50tki ever - jedna poniżej 40s	
		2022-11-19	Sobota	Siłownia	85	60										Nogi + dynamika	dynamika bardzo dobrze, dalej czuję biodro 	
		2022-11-20	Niedziela	Pływanie	45										1300	Technika (czucie wody + 6x25nogi) 	Bardzo szybkie 50tki	
		2022-11-21	Poniedziałek 	Siłownia	85	80										Nogi + ręce + dynamika	stopa jest trochę sztywna, REHABILITACJA - biodro
		2022-11-23	Środa	Siłownia	75	300										Nogi + ręce + core 	REHABILITACJA we wtorek, na drugi dzień mocno czuję kostkę po ćwiczeniach na zakres, wieczorem po siłowni jest źle	
		2022-11-25	Piątek 	Pływanie	50	130									1200	Technika (czucie wody + 6x25nogi) 	Bardzo szybkie 50tki, REHABILITACJA - biodro, ze stopą nadal źle	
		2022-11-27	Niedziela	Pływanie	50	90									1200	Technika (czucie wody + 6x25nogi) 	Bardzo szybkie 50tki, ze stopą i biodrem nadal słabo	
		2022-11-28	Poniedziałek	Bieganie	45	30	146	153					8	04:48	8	Tlen	Delikatnie czuję stopę po wewnętrznej stronie całe bieganie, pod koniec trochę czuję biodro
		2022-11-28	Poniedziałek 	Siłownia	85	140										Nogi + ręce + dynamika	po siłce czuję trochę biodro, na drugi dzień jest lepiej ze stopą, REHABILITACJA - we wtorek, biodro	
		2022-11-30	Środa	Siłownia	80	30										Nogi + ręce + dynamika	Nadal czuję stopę i biodro, po ćwiczeniach lepiej	
		2022-12-01	Czwartek	Bieganie	45	30	157	183					277	05:03	9.1	Kopiec x 3	Delikatnie czuję stopę po wewnętrznej stronie, jest lepiej niż w poniedziałek, mega wysokie tętno	
		2022-12-02	Piątek 	Pływanie	50	60									1200	Technika (czucie wody + 6x25nogi) 	REHABILITACJA - biodro	
		2022-12-03	Sobota	Siłownia	30											Lewa łydka długie, mocne rozciąganie + 9*10 wznoszenie mocno do góry		
		2022-12-04	Niedziela	Narty	75										19	Kasina x 15	Po godzinie już czuję stopę na nartach, po dwóch godzinach już jest słabo. Po przerwie pierwsze 30 min spoko, potem słabo	
		2022-12-04	Niedziela	Pływanie	45										1300	Technika (czucie wody + 6x25nogi) 	Szybkie pływanie, 50tki po 40-42s	
		2022-12-05	Poniedziałek	Bieganie	60		156	179					306	05:22	8.2	Kopiec x 4	W ogóle nie czuję biodra, całe bieganie czuję kostkę po wewnętrznej stronie, dosyć słabo po nartach
		2022-12-05	Poniedziałek 	Siłownia	80	120										Nogi + ręce + łydki	Po siłowni lepiej ze stopą	
		2022-12-07	Środa	Siłownia	80	30										Nogi + ręce + dynamika + łydki		
		2022-12-08	Czwartek	Bieganie	55	80	146	173					202		8.3	Siła biegowa	REHABILITACJA - plecy	
		2022-12-09	Piątek 	Pływanie	50										1200	Technika (czucie wody + 6x25nogi) 		
		2022-12-09	Piątek 	Siłownia	60	10										Nogi + łydki		
		2022-12-10	Sobota	Bieganie	75		152	172					392	05:38	9.2	Kopiec x 5	Czuję stopę	
		2022-12-11	Niedziela	Pływanie	45	90									1300	Technika (czucie wody + 6x25nogi) 		
		2022-12-12	Poniedziałek	Narty	75										15,3	Kasina x 12	Jest lepiej niż za pierwszym razem
		2022-12-12	Poniedziałek 	Siłownia	75	15										Nogi + ręce + łydki + dynamika		
		2022-12-13	Wtorek	Bieganie	60	15	144	171					230	05:46	9,2	Siła biegowa		
		2022-12-14	Środa	Siłownia	80	20										Nogi + ręce + dynamika + łydki		
		2022-12-15	Czwartek	Bieganie	45	150	142	148					10	05:02	8,4	Tlen	piątek - REHABILITACJA - plecy, zapalenie odcinka piersiowego, przewiało mnie	
		2022-12-18	Niedziela	Skitury 	90	130	144	165					100		12	Skitury na Błoniach + 9 x górka	Mróz: -15	
		2022-12-18	Niedziela	Pływanie	45										1100	Technika (czucie wody + 6x25nogi) 		
		2022-12-19	Poniedziałek	Narty	35											Kasina x 9	Jest lepiej niż za drugim razem, wyłączyli wyciąg po 1.5h, najszybszy zjazd ever
		2022-12-19	Poniedziałek	Bieganie	75		151	175					374	05:22	11	Lasek 	Dużo śniegu, -10 stopni, ze stopą całkiem ok	
		2022-12-19	Poniedziałek 	Siłownia	50	40										ręce + core + łydki		
		2022-12-21	Środa	Bieganie	70	70	149	171					353	05:35	9.6	Kopiec x 5	Czuję stopę od początku, po jednym podbiegu już mocno, jest źle	
		2022-12-21	Środa	Siłownia	70	30										Nogi + ręce + łydki		
		2022-12-23	Piątek	Bieganie	65	40	146	170					237	05:21	11.2	Siła biegowa 		
		2022-12-24	Sobota	Siłownia	45											Nogi + łydki 		
		2022-12-25	Niedziela	Bieganie	85		154	176					521	05:55	10.1	Kopiec x 7	Bardzo ślisko, dużo błota, ze stopą w miarę ok	
		2022-12-26	Poniedziałek	Bieganie	65		138	148					10	04:57	12.1	Tlen 12km	ze stopą całkiem ok
		2022-12-27	Wtorek	Bieganie	55	170	154	174					10	04:24	11.4	 Rozruch 2km i 5-6x1,5km(tempo 3.35-3:50)/odpoczynek 1-1,5min	Mocny wiatr, REHABILITACJA - stopa 	
		2022-12-28	Środa	Narty 	95										24	Kasina x 20	Ze stopą dużo lepiej, zapiąłem mocniej niż ostatnio	
		2022-12-28	Środa	Siłownia	45	30										Nogi + łydki 		
		2022-12-29	Czwartek	Skitury 	135		145	159					1540		14,8	Spytkowice x 12	Przeziębiony, osłabiony	
		2022-12-31	Sobota	Bieganie	65	40	148	170					300	05:24	10.9	Siła biegowa 	Nie czuję stopy, dopiero po bieganiu dosyć mocno
